#tile_id_a,tile_id_b,dir_idx,val
0,80,5,1
0,81,0,1
0,81,4,1
0,81,5,1
0,82,4,1
0,82,5,1
0,83,4,1
0,83,5,1
0,84,4,1
0,84,5,1
0,85,0,1
0,85,2,1
0,85,4,1
0,85,5,1
0,86,2,1
0,86,4,1
0,86,5,1
0,87,0,1
0,87,4,1
0,87,5,1
0,88,4,1
0,88,5,1
0,89,4,1
0,89,5,1
0,90,0,1
0,90,4,1
0,90,5,1
0,91,4,1
0,91,5,1
0,92,4,1
0,92,5,1
0,93,4,1
0,93,5,1
0,94,4,1
0,94,5,1
0,95,4,1
0,95,5,1
0,96,0,1
0,96,2,1
0,96,4,1
0,96,5,1
0,97,0,1
0,97,4,1
0,97,5,1
0,98,4,1
0,98,5,1
0,99,2,1
0,99,4,1
0,99,5,1
0,100,0,1
0,100,4,1
0,100,5,1
0,101,4,1
0,101,5,1
0,102,4,1
0,102,5,1
0,103,0,1
0,103,4,1
0,103,5,1
0,104,4,1
0,104,5,1
0,105,4,1
0,105,5,1
0,106,4,1
0,106,5,1
0,107,4,1
0,107,5,1
0,108,4,1
0,108,5,1
0,109,0,1
0,109,4,1
0,109,5,1
0,110,4,1
0,110,5,1
0,111,4,1
0,111,5,1
0,112,4,1
0,112,5,1
0,113,0,1
0,113,2,1
0,113,4,1
0,113,5,1
0,114,2,1
0,114,4,1
0,114,5,1
0,115,2,1
0,115,4,1
0,115,5,1
0,116,2,1
0,116,4,1
0,116,5,1
0,117,2,1
0,117,4,1
0,117,5,1
0,118,2,1
0,118,4,1
0,118,5,1
0,119,4,1
0,119,5,1
0,120,4,1
0,120,5,1
0,121,4,1
0,121,5,1
0,122,4,1
0,122,5,1
0,123,2,1
0,123,4,1
0,123,5,1
0,124,4,1
0,124,5,1
0,125,2,1
0,125,4,1
0,125,5,1
0,126,4,1
0,126,5,1
0,127,4,1
0,127,5,1
0,128,0,1
0,128,4,1
0,128,5,1
0,129,4,1
0,129,5,1
0,130,0,1
0,130,4,1
0,130,5,1
0,131,4,1
0,131,5,1
0,132,4,1
0,132,5,1
0,133,4,1
0,133,5,1
0,134,4,1
0,134,5,1
0,135,0,1
0,135,4,1
0,135,5,1
0,136,4,1
0,136,5,1
0,137,4,1
0,137,5,1
0,138,4,1
0,138,5,1
0,139,4,1
0,139,5,1
0,140,2,1
0,140,4,1
0,140,5,1
0,141,4,1
0,141,5,1
0,142,4,1
0,142,5,1
0,143,4,1
0,143,5,1
0,144,4,1
0,144,5,1
0,145,4,1
0,145,5,1
0,146,4,1
0,146,5,1
0,147,4,1
0,147,5,1
0,148,4,1
0,148,5,1
0,149,4,1
0,149,5,1
0,150,4,1
0,150,5,1
0,151,4,1
0,151,5,1
0,152,4,1
0,152,5,1
0,153,2,1
0,153,4,1
0,153,5,1
0,154,0,1
0,154,4,1
0,154,5,1
0,155,4,1
0,155,5,1
0,156,4,1
0,156,5,1
0,157,4,1
0,157,5,1
0,158,4,1
0,158,5,1
0,159,4,1
0,159,5,1
0,160,4,1
0,160,5,1
0,161,4,1
0,161,5,1
0,162,4,1
0,162,5,1
0,163,0,1
0,163,4,1
0,163,5,1
0,164,4,1
0,164,5,1
0,165,4,1
0,165,5,1
0,166,4,1
0,166,5,1
0,167,4,1
0,167,5,1
0,168,4,1
0,168,5,1
0,169,4,1
0,169,5,1
0,170,4,1
0,170,5,1
0,171,4,1
0,171,5,1
0,172,4,1
0,172,5,1
0,173,1,1
0,173,2,1
0,173,4,1
0,173,5,1
0,174,0,1
0,174,3,1
0,174,4,1
0,174,5,1
0,175,0,1
0,175,3,1
0,175,4,1
0,175,5,1
0,176,2,1
0,176,3,1
0,176,4,1
0,176,5,1
0,177,3,1
0,177,4,1
0,177,5,1
0,178,0,1
0,178,1,1
0,178,3,1
0,178,4,1
0,178,5,1
1,0,1,1
1,0,3,1
1,0,4,1
1,0,5,1
1,1,0,1
1,1,1,1
1,1,2,1
1,1,3,1
1,2,0,1
1,2,2,1
1,3,2,1
1,4,2,1
1,5,1,1
1,5,2,1
1,6,2,1
1,7,0,1
1,7,2,1
1,8,1,1
1,8,2,1
1,9,0,1
1,10,0,1
1,13,1,1
1,15,0,1
1,15,2,1
1,17,1,1
1,18,0,1
1,18,3,1
1,19,3,1
1,20,3,1
1,22,1,1
1,22,2,1
1,23,3,1
1,24,1,1
1,24,3,1
1,25,0,1
1,25,2,1
1,26,0,1
1,26,2,1
1,27,1,1
1,27,2,1
1,28,2,1
1,29,0,1
1,29,3,1
1,31,1,1
1,32,0,1
1,33,1,1
1,35,2,1
1,36,1,1
1,36,2,1
1,37,0,1
1,37,2,1
1,39,0,1
1,40,1,1
1,45,0,1
1,45,2,1
1,46,2,1
1,47,1,1
1,47,2,1
1,48,0,1
1,49,1,1
1,50,0,1
1,50,3,1
1,51,1,1
1,51,3,1
1,52,0,1
1,52,3,1
1,53,3,1
1,54,1,1
1,54,3,1
1,55,3,1
1,56,3,1
1,57,3,1
1,60,1,1
1,61,0,1
1,62,1,1
1,63,0,1
1,63,2,1
1,64,1,1
1,64,2,1
1,65,0,1
1,66,1,1
1,67,0,1
1,67,2,1
1,68,1,1
1,68,2,1
1,69,0,1
1,69,2,1
1,70,2,1
1,71,1,1
1,71,2,1
1,74,0,1
1,74,2,1
1,75,2,1
1,76,1,1
1,76,2,1
1,77,0,1
1,77,2,1
1,78,1,1
1,78,2,1
1,80,1,1
1,81,0,1
1,84,1,1
1,85,0,1
1,85,2,1
1,86,1,1
1,86,2,1
1,87,0,1
1,89,1,1
1,90,0,1
1,96,0,1
1,96,2,1
1,99,1,1
1,99,2,1
1,100,0,1
1,102,1,1
1,103,0,1
1,108,1,1
1,113,0,1
1,113,2,1
1,114,2,1
1,115,2,1
1,116,2,1
1,117,2,1
1,118,1,1
1,118,2,1
1,123,2,1
1,125,2,1
1,128,0,1
1,129,1,1
1,130,0,1
1,140,2,1
1,153,1,1
1,153,2,1
1,154,0,1
1,162,1,1
1,163,0,1
1,176,2,1
2,0,1,1
2,0,3,1
2,0,4,1
2,0,5,1
2,1,1,1
2,1,3,1
2,3,0,1
2,5,1,1
2,8,1,1
2,10,2,1
2,13,1,1
2,17,1,1
2,18,3,1
2,19,3,1
2,20,3,1
2,22,1,1
2,23,3,1
2,24,1,1
2,24,3,1
2,27,1,1
2,29,3,1
2,31,1,1
2,33,1,1
2,36,1,1
2,40,1,1
2,47,1,1
2,49,1,1
2,50,3,1
2,51,1,1
2,51,3,1
2,52,3,1
2,53,3,1
2,54,1,1
2,54,3,1
2,55,3,1
2,56,3,1
2,57,3,1
2,60,1,1
2,62,1,1
2,64,1,1
2,66,1,1
2,68,1,1
2,71,1,1
2,76,1,1
2,78,1,1
2,80,1,1
2,84,1,1
2,86,1,1
2,89,1,1
2,99,1,1
2,102,1,1
2,108,1,1
2,118,1,1
2,129,1,1
2,153,1,1
2,162,1,1
3,0,3,1
3,0,4,1
3,0,5,1
3,1,3,1
3,2,1,1
3,4,0,1
3,6,0,1
3,11,2,1
3,18,3,1
3,19,3,1
3,20,3,1
3,23,3,1
3,24,3,1
3,29,3,1
3,50,3,1
3,51,3,1
3,52,3,1
3,53,3,1
3,54,3,1
3,55,3,1
3,56,3,1
3,57,3,1
4,0,3,1
4,0,4,1
4,0,5,1
4,1,3,1
4,3,1,1
4,5,0,1
4,6,1,1
4,12,2,1
4,18,3,1
4,19,3,1
4,20,3,1
4,23,3,1
4,24,3,1
4,29,3,1
4,50,3,1
4,51,3,1
4,52,3,1
4,53,3,1
4,54,3,1
4,55,3,1
4,56,3,1
4,57,3,1
5,0,3,1
5,0,4,1
5,0,5,1
5,1,0,1
5,1,3,1
5,2,0,1
5,4,1,1
5,7,0,1
5,9,0,1
5,10,0,1
5,13,2,1
5,15,0,1
5,18,0,1
5,18,3,1
5,19,3,1
5,20,3,1
5,23,3,1
5,24,3,1
5,25,0,1
5,26,0,1
5,29,0,1
5,29,3,1
5,32,0,1
5,37,0,1
5,39,0,1
5,45,0,1
5,48,0,1
5,50,0,1
5,50,3,1
5,51,3,1
5,52,0,1
5,52,3,1
5,53,3,1
5,54,3,1
5,55,3,1
5,56,3,1
5,57,3,1
5,61,0,1
5,63,0,1
5,65,0,1
5,67,0,1
5,69,0,1
5,74,0,1
5,77,0,1
5,81,0,1
5,85,0,1
5,87,0,1
5,90,0,1
5,96,0,1
5,100,0,1
5,103,0,1
5,113,0,1
5,128,0,1
5,130,0,1
5,154,0,1
5,163,0,1
6,0,3,1
6,0,4,1
6,0,5,1
6,1,3,1
6,3,1,1
6,4,0,1
6,6,0,1
6,6,1,1
6,14,2,1
6,18,3,1
6,19,3,1
6,20,3,1
6,23,3,1
6,24,3,1
6,29,3,1
6,50,3,1
6,51,3,1
6,52,3,1
6,53,3,1
6,54,3,1
6,55,3,1
6,56,3,1
6,57,3,1
7,0,1,1
7,0,3,1
7,0,4,1
7,0,5,1
7,1,1,1
7,1,3,1
7,5,1,1
7,8,0,1
7,8,1,1
7,13,1,1
7,16,2,1
7,17,1,1
7,18,3,1
7,19,3,1
7,20,3,1
7,22,1,1
7,23,3,1
7,24,1,1
7,24,3,1
7,27,1,1
7,29,3,1
7,31,1,1
7,33,1,1
7,36,1,1
7,40,1,1
7,47,1,1
7,49,1,1
7,50,3,1
7,51,1,1
7,51,3,1
7,52,3,1
7,53,3,1
7,54,1,1
7,54,3,1
7,55,3,1
7,56,3,1
7,57,3,1
7,60,1,1
7,62,1,1
7,64,1,1
7,66,1,1
7,68,1,1
7,71,1,1
7,76,1,1
7,78,1,1
7,80,1,1
7,84,1,1
7,86,1,1
7,89,1,1
7,99,1,1
7,102,1,1
7,108,1,1
7,118,1,1
7,129,1,1
7,153,1,1
7,162,1,1
8,0,3,1
8,0,4,1
8,0,5,1
8,1,0,1
8,1,3,1
8,2,0,1
8,7,0,1
8,7,1,1
8,9,0,1
8,10,0,1
8,15,0,1
8,17,2,1
8,18,0,1
8,18,3,1
8,19,3,1
8,20,3,1
8,23,3,1
8,24,3,1
8,25,0,1
8,26,0,1
8,29,0,1
8,29,3,1
8,32,0,1
8,37,0,1
8,39,0,1
8,45,0,1
8,48,0,1
8,50,0,1
8,50,3,1
8,51,3,1
8,52,0,1
8,52,3,1
8,53,3,1
8,54,3,1
8,55,3,1
8,56,3,1
8,57,3,1
8,61,0,1
8,63,0,1
8,65,0,1
8,67,0,1
8,69,0,1
8,74,0,1
8,77,0,1
8,81,0,1
8,85,0,1
8,87,0,1
8,90,0,1
8,96,0,1
8,100,0,1
8,103,0,1
8,113,0,1
8,128,0,1
8,130,0,1
8,154,0,1
8,163,0,1
9,0,0,1
9,0,1,1
9,0,3,1
9,0,4,1
9,0,5,1
9,1,1,1
9,5,1,1
9,8,1,1
9,9,2,1
9,9,3,1
9,13,1,1
9,17,1,1
9,22,1,1
9,24,1,1
9,27,1,1
9,31,1,1
9,33,1,1
9,36,1,1
9,40,1,1
9,47,1,1
9,49,1,1
9,51,1,1
9,54,1,1
9,60,1,1
9,62,1,1
9,64,1,1
9,66,1,1
9,68,1,1
9,71,1,1
9,76,1,1
9,78,1,1
9,80,1,1
9,84,1,1
9,86,1,1
9,89,1,1
9,99,1,1
9,102,1,1
9,108,1,1
9,118,1,1
9,129,1,1
9,153,1,1
9,162,1,1
9,173,2,1
10,0,1,1
10,0,4,1
10,0,5,1
10,1,1,1
10,2,3,1
10,5,1,1
10,8,1,1
10,11,0,1
10,13,1,1
10,17,1,1
10,18,2,1
10,22,1,1
10,24,1,1
10,27,1,1
10,31,1,1
10,33,1,1
10,36,1,1
10,40,1,1
10,41,2,1
10,47,1,1
10,49,1,1
10,51,1,1
10,54,1,1
10,60,1,1
10,62,1,1
10,64,1,1
10,66,1,1
10,68,1,1
10,71,1,1
10,76,1,1
10,78,1,1
10,80,1,1
10,84,1,1
10,86,1,1
10,89,1,1
10,99,1,1
10,102,1,1
10,108,1,1
10,118,1,1
10,129,1,1
10,153,1,1
10,162,1,1
11,0,4,1
11,0,5,1
11,3,3,1
11,10,1,1
11,12,0,1
11,14,0,1
11,19,2,1
11,42,2,1
12,0,4,1
12,0,5,1
12,4,3,1
12,11,1,1
12,13,0,1
12,14,1,1
12,20,2,1
13,0,4,1
13,0,5,1
13,1,0,1
13,2,0,1
13,5,3,1
13,7,0,1
13,9,0,1
13,10,0,1
13,12,1,1
13,15,0,1
13,18,0,1
13,21,2,1
13,24,2,1
13,25,0,1
13,26,0,1
13,29,0,1
13,32,0,1
13,34,2,1
13,37,0,1
13,39,0,1
13,45,0,1
13,48,0,1
13,50,0,1
13,52,0,1
13,61,0,1
13,63,0,1
13,65,0,1
13,67,0,1
13,69,0,1
13,74,0,1
13,77,0,1
13,81,0,1
13,85,0,1
13,87,0,1
13,90,0,1
13,96,0,1
13,100,0,1
13,103,0,1
13,113,0,1
13,128,0,1
13,130,0,1
13,154,0,1
13,163,0,1
14,0,4,1
14,0,5,1
14,6,3,1
14,11,1,1
14,12,0,1
14,14,0,1
14,14,1,1
14,23,2,1
15,0,1,1
15,0,3,1
15,0,4,1
15,0,5,1
15,1,1,1
15,1,3,1
15,5,1,1
15,8,1,1
15,13,1,1
15,16,0,1
15,17,1,1
15,18,3,1
15,19,3,1
15,20,3,1
15,22,1,1
15,23,3,1
15,24,1,1
15,24,3,1
15,27,1,1
15,29,2,1
15,29,3,1
15,31,1,1
15,33,1,1
15,36,1,1
15,40,1,1
15,47,1,1
15,49,1,1
15,50,3,1
15,51,1,1
15,51,3,1
15,52,3,1
15,53,3,1
15,54,1,1
15,54,3,1
15,55,3,1
15,56,3,1
15,57,3,1
15,60,1,1
15,62,1,1
15,64,1,1
15,66,1,1
15,68,1,1
15,71,1,1
15,76,1,1
15,78,1,1
15,80,1,1
15,84,1,1
15,86,1,1
15,89,1,1
15,99,1,1
15,102,1,1
15,108,1,1
15,118,1,1
15,129,1,1
15,153,1,1
15,162,1,1
16,0,4,1
16,0,5,1
16,7,3,1
16,15,1,1
16,17,0,1
16,30,2,1
17,0,4,1
17,0,5,1
17,1,0,1
17,2,0,1
17,7,0,1
17,8,3,1
17,9,0,1
17,10,0,1
17,15,0,1
17,16,1,1
17,18,0,1
17,25,0,1
17,26,0,1
17,29,0,1
17,31,2,1
17,32,0,1
17,37,0,1
17,39,0,1
17,45,0,1
17,48,0,1
17,50,0,1
17,52,0,1
17,61,0,1
17,63,0,1
17,65,0,1
17,67,0,1
17,69,0,1
17,74,0,1
17,77,0,1
17,81,0,1
17,85,0,1
17,87,0,1
17,90,0,1
17,96,0,1
17,100,0,1
17,103,0,1
17,113,0,1
17,128,0,1
17,130,0,1
17,154,0,1
17,163,0,1
18,0,1,1
18,0,4,1
18,0,5,1
18,1,1,1
18,1,2,1
18,2,2,1
18,3,2,1
18,4,2,1
18,5,1,1
18,5,2,1
18,6,2,1
18,7,2,1
18,8,1,1
18,8,2,1
18,10,3,1
18,13,1,1
18,15,2,1
18,17,1,1
18,19,0,1
18,22,1,1
18,22,2,1
18,24,1,1
18,25,2,1
18,26,2,1
18,27,1,1
18,27,2,1
18,28,2,1
18,31,1,1
18,33,1,1
18,35,2,1
18,36,1,1
18,36,2,1
18,37,2,1
18,40,1,1
18,45,2,1
18,46,2,1
18,47,1,1
18,47,2,1
18,49,1,1
18,51,1,1
18,54,1,1
18,60,1,1
18,62,1,1
18,63,2,1
18,64,1,1
18,64,2,1
18,66,1,1
18,67,2,1
18,68,1,1
18,68,2,1
18,69,2,1
18,70,2,1
18,71,1,1
18,71,2,1
18,74,2,1
18,75,2,1
18,76,1,1
18,76,2,1
18,77,2,1
18,78,1,1
18,78,2,1
18,80,1,1
18,84,1,1
18,85,2,1
18,86,1,1
18,86,2,1
18,89,1,1
18,96,2,1
18,99,1,1
18,99,2,1
18,102,1,1
18,108,1,1
18,113,2,1
18,114,2,1
18,115,2,1
18,116,2,1
18,117,2,1
18,118,1,1
18,118,2,1
18,123,2,1
18,125,2,1
18,129,1,1
18,140,2,1
18,153,1,1
18,153,2,1
18,162,1,1
18,176,2,1
19,0,4,1
19,0,5,1
19,1,2,1
19,2,2,1
19,3,2,1
19,4,2,1
19,5,2,1
19,6,2,1
19,7,2,1
19,8,2,1
19,11,3,1
19,15,2,1
19,18,1,1
19,20,0,1
19,22,2,1
19,23,0,1
19,25,2,1
19,26,2,1
19,27,2,1
19,28,2,1
19,35,2,1
19,36,2,1
19,37,2,1
19,45,2,1
19,46,2,1
19,47,2,1
19,63,2,1
19,64,2,1
19,67,2,1
19,68,2,1
19,69,2,1
19,70,2,1
19,71,2,1
19,74,2,1
19,75,2,1
19,76,2,1
19,77,2,1
19,78,2,1
19,85,2,1
19,86,2,1
19,96,2,1
19,99,2,1
19,113,2,1
19,114,2,1
19,115,2,1
19,116,2,1
19,117,2,1
19,118,2,1
19,123,2,1
19,125,2,1
19,140,2,1
19,153,2,1
19,176,2,1
20,0,4,1
20,0,5,1
20,1,2,1
20,2,2,1
20,3,2,1
20,4,2,1
20,5,2,1
20,6,2,1
20,7,2,1
20,8,2,1
20,12,3,1
20,15,2,1
20,19,1,1
20,21,0,1
20,22,2,1
20,23,1,1
20,24,0,1
20,25,2,1
20,26,2,1
20,27,2,1
20,28,2,1
20,34,0,1
20,35,2,1
20,36,2,1
20,37,2,1
20,42,1,1
20,45,2,1
20,46,2,1
20,47,2,1
20,63,2,1
20,64,2,1
20,67,2,1
20,68,2,1
20,69,2,1
20,70,2,1
20,71,2,1
20,74,2,1
20,75,2,1
20,76,2,1
20,77,2,1
20,78,2,1
20,85,2,1
20,86,2,1
20,96,2,1
20,99,2,1
20,113,2,1
20,114,2,1
20,115,2,1
20,116,2,1
20,117,2,1
20,118,2,1
20,123,2,1
20,125,2,1
20,140,2,1
20,153,2,1
20,176,2,1
21,0,4,1
21,0,5,1
21,13,3,1
21,20,1,1
21,22,0,1
21,28,0,1
21,32,2,1
21,38,2,1
22,0,3,1
22,0,4,1
22,0,5,1
22,1,0,1
22,1,3,1
22,2,0,1
22,7,0,1
22,9,0,1
22,10,0,1
22,15,0,1
22,18,0,1
22,18,3,1
22,19,3,1
22,20,3,1
22,21,1,1
22,23,3,1
22,24,3,1
22,25,0,1
22,25,1,1
22,26,0,1
22,28,1,1
22,29,0,1
22,29,3,1
22,32,0,1
22,33,2,1
22,37,0,1
22,39,0,1
22,44,2,1
22,45,0,1
22,48,0,1
22,50,0,1
22,50,3,1
22,51,3,1
22,52,0,1
22,52,3,1
22,53,3,1
22,54,3,1
22,55,3,1
22,56,3,1
22,57,3,1
22,61,0,1
22,63,0,1
22,65,0,1
22,67,0,1
22,69,0,1
22,74,0,1
22,77,0,1
22,81,0,1
22,85,0,1
22,87,0,1
22,90,0,1
22,96,0,1
22,100,0,1
22,103,0,1
22,113,0,1
22,128,0,1
22,130,0,1
22,154,0,1
22,163,0,1
23,0,4,1
23,0,5,1
23,1,2,1
23,2,2,1
23,3,2,1
23,4,2,1
23,5,2,1
23,6,2,1
23,7,2,1
23,8,2,1
23,14,3,1
23,15,2,1
23,19,1,1
23,20,0,1
23,22,2,1
23,23,0,1
23,23,1,1
23,25,2,1
23,26,2,1
23,27,2,1
23,28,2,1
23,35,2,1
23,36,2,1
23,37,2,1
23,42,1,1
23,45,2,1
23,46,2,1
23,47,2,1
23,63,2,1
23,64,2,1
23,67,2,1
23,68,2,1
23,69,2,1
23,70,2,1
23,71,2,1
23,74,2,1
23,75,2,1
23,76,2,1
23,77,2,1
23,78,2,1
23,85,2,1
23,86,2,1
23,96,2,1
23,99,2,1
23,113,2,1
23,114,2,1
23,115,2,1
23,116,2,1
23,117,2,1
23,118,2,1
23,123,2,1
23,125,2,1
23,140,2,1
23,153,2,1
23,176,2,1
24,0,4,1
24,0,5,1
24,1,0,1
24,1,2,1
24,2,0,1
24,2,2,1
24,3,2,1
24,4,2,1
24,5,2,1
24,6,2,1
24,7,0,1
24,7,2,1
24,8,2,1
24,9,0,1
24,10,0,1
24,13,3,1
24,15,0,1
24,15,2,1
24,18,0,1
24,20,1,1
24,22,2,1
24,25,0,1
24,25,2,1
24,26,0,1
24,26,2,1
24,27,2,1
24,28,2,1
24,29,0,1
24,32,0,1
24,35,2,1
24,36,2,1
24,37,0,1
24,37,2,1
24,39,0,1
24,45,0,1
24,45,2,1
24,46,2,1
24,47,2,1
24,48,0,1
24,50,0,1
24,52,0,1
24,61,0,1
24,63,0,1
24,63,2,1
24,64,2,1
24,65,0,1
24,67,0,1
24,67,2,1
24,68,2,1
24,69,0,1
24,69,2,1
24,70,2,1
24,71,2,1
24,74,0,1
24,74,2,1
24,75,2,1
24,76,2,1
24,77,0,1
24,77,2,1
24,78,2,1
24,81,0,1
24,85,0,1
24,85,2,1
24,86,2,1
24,87,0,1
24,90,0,1
24,96,0,1
24,96,2,1
24,99,2,1
24,100,0,1
24,103,0,1
24,113,0,1
24,113,2,1
24,114,2,1
24,115,2,1
24,116,2,1
24,117,2,1
24,118,2,1
24,123,2,1
24,125,2,1
24,128,0,1
24,130,0,1
24,140,2,1
24,153,2,1
24,154,0,1
24,163,0,1
24,176,2,1
25,0,1,1
25,0,3,1
25,0,4,1
25,0,5,1
25,1,1,1
25,1,3,1
25,5,1,1
25,8,1,1
25,13,1,1
25,17,1,1
25,18,3,1
25,19,3,1
25,20,3,1
25,22,0,1
25,22,1,1
25,23,3,1
25,24,1,1
25,24,3,1
25,27,1,1
25,28,0,1
25,29,3,1
25,31,1,1
25,32,2,1
25,33,1,1
25,36,1,1
25,38,2,1
25,40,1,1
25,47,1,1
25,49,1,1
25,50,3,1
25,51,1,1
25,51,3,1
25,52,3,1
25,53,3,1
25,54,1,1
25,54,3,1
25,55,3,1
25,56,3,1
25,57,3,1
25,60,1,1
25,62,1,1
25,64,1,1
25,66,1,1
25,68,1,1
25,71,1,1
25,76,1,1
25,78,1,1
25,80,1,1
25,84,1,1
25,86,1,1
25,89,1,1
25,99,1,1
25,102,1,1
25,108,1,1
25,118,1,1
25,129,1,1
25,153,1,1
25,162,1,1
26,0,1,1
26,0,3,1
26,0,4,1
26,0,5,1
26,1,1,1
26,1,3,1
26,5,1,1
26,8,1,1
26,13,1,1
26,17,1,1
26,18,3,1
26,19,3,1
26,20,3,1
26,22,1,1
26,23,3,1
26,24,1,1
26,24,3,1
26,27,0,1
26,27,1,1
26,29,3,1
26,31,1,1
26,33,1,1
26,36,1,1
26,39,2,1
26,40,1,1
26,47,1,1
26,49,1,1
26,50,3,1
26,51,1,1
26,51,3,1
26,52,3,1
26,53,3,1
26,54,1,1
26,54,3,1
26,55,3,1
26,56,3,1
26,57,3,1
26,60,1,1
26,62,1,1
26,64,1,1
26,66,1,1
26,68,1,1
26,71,1,1
26,72,2,1
26,76,1,1
26,78,1,1
26,80,1,1
26,84,1,1
26,86,1,1
26,89,1,1
26,99,1,1
26,102,1,1
26,108,1,1
26,118,1,1
26,129,1,1
26,153,1,1
26,162,1,1
27,0,3,1
27,0,4,1
27,0,5,1
27,1,0,1
27,1,3,1
27,2,0,1
27,7,0,1
27,9,0,1
27,10,0,1
27,15,0,1
27,18,0,1
27,18,3,1
27,19,3,1
27,20,3,1
27,23,3,1
27,24,3,1
27,25,0,1
27,26,0,1
27,26,1,1
27,29,0,1
27,29,3,1
27,32,0,1
27,37,0,1
27,39,0,1
27,40,2,1
27,45,0,1
27,48,0,1
27,50,0,1
27,50,3,1
27,51,3,1
27,52,0,1
27,52,3,1
27,53,3,1
27,54,3,1
27,55,3,1
27,56,3,1
27,57,3,1
27,61,0,1
27,63,0,1
27,65,0,1
27,67,0,1
27,69,0,1
27,73,2,1
27,74,0,1
27,77,0,1
27,81,0,1
27,85,0,1
27,87,0,1
27,90,0,1
27,96,0,1
27,100,0,1
27,103,0,1
27,113,0,1
27,128,0,1
27,130,0,1
27,154,0,1
27,163,0,1
28,0,3,1
28,0,4,1
28,0,5,1
28,1,3,1
28,18,3,1
28,19,3,1
28,20,3,1
28,21,1,1
28,22,0,1
28,23,3,1
28,24,3,1
28,25,1,1
28,28,0,1
28,28,1,1
28,29,3,1
28,43,2,1
28,50,3,1
28,51,3,1
28,52,3,1
28,53,3,1
28,54,3,1
28,55,3,1
28,56,3,1
28,57,3,1
