#tile_id_a,tile_id_b,dir_idx,val
0,97,4,1
0,97,5,1
0,98,4,1
0,98,5,1
0,99,4,1
0,99,5,1
0,100,0,1
0,100,1,1
0,100,4,1
0,100,5,1
0,101,4,1
0,101,5,1
0,102,0,1
0,102,4,1
0,102,5,1
0,103,4,1
0,103,5,1
0,104,0,1
0,104,4,1
0,104,5,1
0,105,4,1
0,105,5,1
0,106,4,1
0,106,5,1
0,107,4,1
0,107,5,1
0,108,4,1
0,108,5,1
0,109,0,1
0,109,4,1
0,109,5,1
0,110,4,1
0,110,5,1
0,111,0,1
0,111,4,1
0,111,5,1
0,112,0,1
0,112,4,1
0,112,5,1
0,113,0,1
0,113,4,1
0,113,5,1
0,114,4,1
0,114,5,1
0,115,0,1
0,115,4,1
0,115,5,1
0,116,4,1
0,116,5,1
0,117,0,1
0,117,4,1
0,117,5,1
0,118,4,1
0,118,5,1
0,119,4,1
0,119,5,1
0,120,4,1
0,120,5,1
0,121,4,1
0,121,5,1
0,122,0,1
0,122,4,1
0,122,5,1
0,123,4,1
0,123,5,1
0,124,4,1
0,124,5,1
0,125,4,1
0,125,5,1
0,126,0,1
0,126,1,1
0,126,4,1
0,126,5,1
0,127,0,1
0,127,2,1
0,127,4,1
0,127,5,1
0,128,0,1
0,128,4,1
0,128,5,1
0,129,4,1
0,129,5,1
0,130,4,1
0,130,5,1
0,131,0,1
0,131,4,1
0,131,5,1
0,132,0,1
0,132,4,1
0,132,5,1
0,133,4,1
0,133,5,1
0,134,0,1
0,134,1,1
0,134,4,1
0,134,5,1
0,135,0,1
0,135,4,1
0,135,5,1
0,136,0,1
0,136,4,1
0,136,5,1
0,137,4,1
0,137,5,1
0,138,4,1
0,138,5,1
0,139,4,1
0,139,5,1
0,140,4,1
0,140,5,1
0,141,0,1
0,141,4,1
0,141,5,1
0,142,4,1
0,142,5,1
0,143,0,1
0,143,1,1
0,143,4,1
0,143,5,1
0,144,4,1
0,144,5,1
0,145,0,1
0,145,4,1
0,145,5,1
0,146,4,1
0,146,5,1
0,147,0,1
0,147,4,1
0,147,5,1
0,148,4,1
0,148,5,1
0,149,0,1
0,149,4,1
0,149,5,1
0,150,0,1
0,150,1,1
0,150,4,1
0,150,5,1
0,151,0,1
0,151,4,1
0,151,5,1
0,152,4,1
0,152,5,1
0,153,0,1
0,153,4,1
0,153,5,1
0,154,4,1
0,154,5,1
0,155,4,1
0,155,5,1
0,156,4,1
0,156,5,1
0,157,4,1
0,157,5,1
0,158,0,1
0,158,4,1
0,158,5,1
0,159,0,1
0,159,4,1
0,159,5,1
0,160,1,1
0,160,4,1
0,160,5,1
0,161,4,1
0,161,5,1
0,162,4,1
0,162,5,1
0,163,4,1
0,163,5,1
0,164,4,1
0,164,5,1
0,165,4,1
0,165,5,1
0,166,4,1
0,166,5,1
0,167,4,1
0,167,5,1
0,168,4,1
0,168,5,1
0,169,0,1
0,169,4,1
0,169,5,1
0,170,4,1
0,170,5,1
0,171,4,1
0,171,5,1
0,172,4,1
0,172,5,1
0,173,4,1
0,173,5,1
0,174,4,1
0,174,5,1
0,175,1,1
0,175,4,1
0,175,5,1
0,176,0,1
0,176,4,1
0,176,5,1
0,177,4,1
0,177,5,1
0,178,1,1
0,178,4,1
0,178,5,1
0,179,0,1
0,179,4,1
0,179,5,1
0,180,4,1
0,180,5,1
0,181,1,1
0,181,4,1
0,181,5,1
0,182,4,1
0,182,5,1
0,183,4,1
0,183,5,1
0,184,4,1
0,184,5,1
0,185,4,1
0,185,5,1
0,186,0,1
0,186,3,1
0,186,4,1
0,186,5,1
0,187,3,1
0,187,4,1
0,187,5,1
0,188,3,1
0,188,4,1
0,188,5,1
0,189,1,1
0,189,3,1
0,189,4,1
0,189,5,1
1,0,1,1
1,0,3,1
1,0,4,1
1,0,5,1
1,2,0,1
1,3,0,1
1,6,0,1
1,8,2,1
1,19,2,1
1,57,2,1
1,114,2,1
1,158,3,1
1,161,0,1
2,0,3,1
2,0,4,1
2,0,5,1
2,1,1,1
2,2,0,1
2,2,1,1
2,3,0,1
2,5,1,1
2,6,0,1
2,9,2,1
2,10,2,1
2,11,2,1
2,12,2,1
2,13,2,1
2,44,2,1
2,58,2,1
2,59,2,1
2,62,2,1
2,65,2,1
2,68,2,1
2,112,3,1
2,161,0,1
2,164,1,1
3,0,3,1
3,0,4,1
3,0,5,1
3,1,1,1
3,2,1,1
3,4,0,1
3,5,1,1
3,14,2,1
3,34,2,1
3,63,2,1
3,66,2,1
3,164,1,1
4,0,3,1
4,0,4,1
4,0,5,1
4,3,1,1
4,5,0,1
4,15,2,1
4,35,2,1
4,60,2,1
4,67,2,1
4,182,2,1
5,0,3,1
5,0,4,1
5,0,5,1
5,2,0,1
5,3,0,1
5,4,1,1
5,6,0,1
5,16,2,1
5,33,2,1
5,61,2,1
5,64,2,1
5,161,0,1
6,0,3,1
6,0,4,1
6,0,5,1
6,1,1,1
6,2,1,1
6,5,1,1
6,7,0,1
6,17,2,1
6,27,2,1
6,69,2,1
6,124,2,1
6,159,3,1
6,164,1,1
7,0,0,1
7,0,3,1
7,0,4,1
7,0,5,1
7,6,1,1
7,18,2,1
7,70,2,1
7,160,3,1
7,175,2,1
8,0,1,1
8,0,4,1
8,0,5,1
8,1,3,1
8,8,2,1
8,8,3,1
8,9,0,1
8,14,0,1
8,17,0,1
8,19,2,1
8,25,0,1
8,28,3,1
8,34,0,1
8,38,0,1
8,45,0,1
8,57,2,1
8,74,3,1
8,83,0,1
8,88,1,1
8,114,2,1
8,124,0,1
8,130,0,1
8,138,0,1
8,179,3,1
9,0,4,1
9,0,5,1
9,2,3,1
9,8,1,1
9,10,0,1
9,13,1,1
9,16,1,1
9,20,2,1
9,24,1,1
9,25,2,1
9,33,1,1
9,38,3,1
9,39,3,1
9,40,3,1
9,41,3,1
9,42,1,1
9,42,3,1
9,43,3,1
9,44,0,1
9,45,2,1
9,49,1,1
9,68,0,1
9,74,1,1
9,83,2,1
9,114,1,1
9,129,1,1
9,137,1,1
9,161,3,1
9,162,3,1
9,163,3,1
9,164,3,1
9,173,0,1
10,0,4,1
10,0,5,1
10,2,3,1
10,9,1,1
10,11,0,1
10,12,0,1
10,21,2,1
10,38,3,1
10,39,3,1
10,40,3,1
10,41,3,1
10,42,3,1
10,43,3,1
10,46,2,1
10,65,1,1
10,66,0,1
10,161,3,1
10,162,3,1
10,163,3,1
10,164,3,1
10,166,2,1
10,171,0,1
11,0,4,1
11,0,5,1
11,2,3,1
11,10,1,1
11,11,0,1
11,11,1,1
11,12,0,1
11,22,2,1
11,38,3,1
11,39,3,1
11,40,3,1
11,41,3,1
11,42,3,1
11,43,3,1
11,47,2,1
11,51,2,1
11,52,2,1
11,53,2,1
11,61,1,1
11,66,0,1
11,161,3,1
11,162,3,1
11,163,3,1
11,164,3,1
11,171,0,1
11,172,1,1
12,0,4,1
12,0,5,1
12,2,3,1
12,10,1,1
12,11,1,1
12,13,0,1
12,23,2,1
12,38,3,1
12,39,3,1
12,40,3,1
12,41,3,1
12,42,3,1
12,43,3,1
12,48,2,1
12,61,1,1
12,62,0,1
12,161,3,1
12,162,3,1
12,163,3,1
12,164,3,1
12,165,2,1
12,172,1,1
13,0,4,1
13,0,5,1
13,2,3,1
13,9,0,1
13,12,1,1
13,14,0,1
13,17,0,1
13,24,2,1
13,25,0,1
13,26,2,1
13,34,0,1
13,38,0,1
13,38,3,1
13,39,3,1
13,40,3,1
13,41,3,1
13,42,3,1
13,43,3,1
13,44,1,1
13,45,0,1
13,49,2,1
13,59,1,1
13,74,2,1
13,83,0,1
13,124,0,1
13,130,0,1
13,138,0,1
13,161,3,1
13,162,3,1
13,163,3,1
13,164,3,1
13,170,1,1
14,0,4,1
14,0,5,1
14,3,3,1
14,8,1,1
14,13,1,1
14,14,2,1
14,14,3,1
14,15,0,1
14,16,1,1
14,24,1,1
14,25,3,1
14,33,1,1
14,34,2,1
14,42,1,1
14,49,1,1
14,54,3,1
14,60,0,1
14,63,2,1
14,66,2,1
14,74,1,1
14,75,0,1
14,89,0,1
14,114,1,1
14,129,1,1
14,137,1,1
15,0,4,1
15,0,5,1
15,4,3,1
15,14,1,1
15,15,2,1
15,15,3,1
15,16,0,1
15,35,2,1
15,50,3,1
15,55,3,1
15,60,2,1
15,63,1,1
15,64,0,1
15,67,2,1
15,89,3,1
15,98,3,1
15,101,0,1
15,111,1,1
15,182,2,1
16,0,4,1
16,0,5,1
16,5,3,1
16,9,0,1
16,14,0,1
16,15,1,1
16,16,2,1
16,16,3,1
16,17,0,1
16,24,3,1
16,25,0,1
16,33,2,1
16,34,0,1
16,38,0,1
16,45,0,1
16,56,3,1
16,61,2,1
16,64,2,1
16,67,1,1
16,82,1,1
16,83,0,1
16,98,1,1
16,124,0,1
16,130,0,1
16,138,0,1
17,0,4,1
17,0,5,1
17,6,3,1
17,8,1,1
17,13,1,1
17,16,1,1
17,17,2,1
17,17,3,1
17,18,0,1
17,24,1,1
17,27,2,1
17,33,1,1
17,37,3,1
17,42,1,1
17,49,1,1
17,69,2,1
17,74,1,1
17,83,3,1
17,99,0,1
17,114,1,1
17,124,2,1
17,129,1,1
17,137,1,1
17,180,3,1
18,0,0,1
18,0,4,1
18,0,5,1
18,7,3,1
18,17,1,1
18,18,2,1
18,18,3,1
18,27,1,1
18,37,1,1
18,70,2,1
18,131,1,1
18,175,2,1
18,181,3,1
19,0,1,1
19,0,4,1
19,0,5,1
19,1,3,1
19,8,3,1
19,20,0,1
19,27,0,1
19,28,2,1
19,28,3,1
19,74,3,1
19,88,1,1
19,167,0,1
19,169,2,1
19,179,3,1
20,0,4,1
20,0,5,1
20,9,3,1
20,19,1,1
20,21,0,1
20,26,1,1
20,29,2,1
20,50,0,1
20,138,3,1
20,166,0,1
20,168,1,1
21,0,4,1
21,0,5,1
21,10,3,1
21,20,1,1
21,22,0,1
21,23,0,1
21,25,1,1
21,30,2,1
21,149,1,1
21,155,3,1
21,173,3,1
22,0,4,1
22,0,5,1
22,11,3,1
22,21,1,1
22,22,0,1
22,22,1,1
22,23,0,1
22,31,2,1
22,87,2,1
22,102,2,1
22,103,2,1
22,104,2,1
22,105,2,1
22,106,2,1
22,107,2,1
22,108,2,1
22,109,2,1
22,110,2,1
22,112,2,1
22,135,2,1
22,136,2,1
22,139,2,1
22,140,2,1
22,141,2,1
22,142,2,1
22,155,2,1
22,156,2,1
22,156,3,1
22,157,2,1
22,158,2,1
22,159,2,1
22,171,3,1
22,172,3,1
23,0,4,1
23,0,5,1
23,12,3,1
23,21,1,1
23,22,1,1
23,24,0,1
23,26,0,1
23,32,2,1
23,144,0,1
23,157,3,1
23,170,3,1
24,0,4,1
24,0,5,1
24,9,0,1
24,13,3,1
24,14,0,1
24,16,2,1
24,17,0,1
24,23,1,1
24,25,0,1
24,33,2,1
24,34,0,1
24,38,0,1
24,45,0,1
24,50,1,1
24,61,2,1
24,64,2,1
24,83,0,1
24,124,0,1
24,130,0,1
24,137,3,1
24,138,0,1
24,165,1,1
25,0,4,1
25,0,5,1
25,8,1,1
25,9,3,1
25,13,1,1
25,14,2,1
25,16,1,1
25,21,0,1
25,24,1,1
25,33,1,1
25,34,2,1
25,42,1,1
25,49,1,1
25,50,0,1
25,63,2,1
25,66,2,1
25,74,1,1
25,114,1,1
25,129,1,1
25,137,1,1
25,138,3,1
25,166,0,1
26,0,4,1
26,0,5,1
26,13,3,1
26,20,0,1
26,23,1,1
26,27,0,1
26,36,2,1
26,50,1,1
26,137,3,1
26,165,1,1
26,167,0,1
27,0,4,1
27,0,5,1
27,6,3,1
27,17,3,1
27,18,0,1
27,19,1,1
27,26,1,1
27,37,2,1
27,37,3,1
27,83,3,1
27,99,0,1
27,168,1,1
27,174,2,1
27,180,3,1
28,0,1,1
28,0,4,1
28,0,5,1
28,8,2,1
28,19,2,1
28,19,3,1
28,29,0,1
28,37,0,1
28,57,2,1
28,88,1,1
28,114,2,1
29,0,4,1
29,0,5,1
29,20,3,1
29,28,1,1
29,30,0,1
29,35,0,1
29,36,1,1
29,38,2,1
29,130,2,1
29,167,2,1
30,0,4,1
30,0,5,1
30,21,3,1
30,29,1,1
30,31,0,1
30,32,0,1
30,34,1,1
30,39,2,1
30,78,1,1
30,96,2,1
31,0,4,1
31,0,5,1
31,22,3,1
31,30,1,1
31,31,0,1
31,31,1,1
31,32,0,1
31,40,2,1
31,71,3,1
31,72,3,1
31,85,3,1
31,87,3,1
31,91,2,1
31,91,3,1
31,92,3,1
31,93,3,1
31,94,3,1
31,95,3,1
31,96,3,1
31,117,3,1
31,118,3,1
31,119,3,1
31,120,3,1
31,121,3,1
31,127,3,1
31,128,3,1
31,133,3,1
31,151,3,1
31,152,3,1
31,153,3,1
31,154,3,1
32,0,4,1
32,0,5,1
32,23,3,1
32,30,1,1
32,31,1,1
32,33,0,1
32,36,0,1
32,41,2,1
32,79,0,1
32,92,2,1
33,0,4,1
33,0,5,1
33,5,3,1
33,9,0,1
33,14,0,1
33,16,3,1
33,17,0,1
33,24,3,1
33,25,0,1
33,32,1,1
33,34,0,1
33,35,1,1
33,38,0,1
33,42,2,1
33,45,0,1
33,56,3,1
33,83,0,1
33,124,0,1
33,129,2,1
33,130,0,1
33,138,0,1
33,168,2,1
34,0,4,1
34,0,5,1
34,3,3,1
34,8,1,1
34,13,1,1
34,14,3,1
34,16,1,1
34,24,1,1
34,25,3,1
34,30,0,1
34,33,1,1
34,35,0,1
34,38,2,1
34,42,1,1
34,49,1,1
34,54,3,1
34,74,1,1
34,114,1,1
34,129,1,1
34,130,2,1
34,137,1,1
34,167,2,1
35,0,4,1
35,0,5,1
35,4,3,1
35,15,3,1
35,29,1,1
35,33,0,1
35,34,1,1
35,36,0,1
35,43,2,1
35,50,3,1
35,55,3,1
35,78,1,1
35,79,0,1
35,89,3,1
35,95,2,1
35,98,3,1
36,0,4,1
36,0,5,1
36,26,3,1
36,29,0,1
36,32,1,1
36,35,1,1
36,37,0,1
36,42,2,1
36,129,2,1
36,168,2,1
37,0,4,1
37,0,5,1
37,17,2,1
37,18,0,1
37,27,2,1
37,27,3,1
37,28,1,1
37,36,1,1
37,69,2,1
37,99,0,1
37,124,2,1
38,0,4,1
38,0,5,1
38,8,1,1
38,9,2,1
38,10,2,1
38,11,2,1
38,12,2,1
38,13,1,1
38,13,2,1
38,16,1,1
38,24,1,1
38,29,3,1
38,33,1,1
38,34,3,1
38,39,0,1
38,42,1,1
38,43,0,1
38,44,2,1
38,45,3,1
38,49,1,1
38,58,2,1
38,59,2,1
38,62,2,1
38,65,2,1
38,68,2,1
38,74,1,1
38,114,1,1
38,124,3,1
38,129,1,1
38,137,1,1
38,164,0,1
39,0,4,1
39,0,5,1
39,9,2,1
39,10,2,1
39,11,2,1
39,12,2,1
39,13,2,1
39,30,3,1
39,38,1,1
39,40,0,1
39,41,0,1
39,44,2,1
39,46,3,1
39,54,0,1
39,58,2,1
39,59,2,1
39,62,2,1
39,65,2,1
39,68,2,1
39,163,1,1
39,167,1,1
39,180,0,1
40,0,4,1
40,0,5,1
40,9,2,1
40,10,2,1
40,11,2,1
40,12,2,1
40,13,2,1
40,31,3,1
40,39,1,1
40,40,0,1
40,40,1,1
40,41,0,1
40,44,2,1
40,47,3,1
40,54,0,1
40,56,1,1
40,58,2,1
40,59,2,1
40,62,2,1
40,65,2,1
40,68,2,1
40,179,1,1
40,180,0,1
40,183,3,1
40,184,3,1
40,185,3,1
41,0,4,1
41,0,5,1
41,9,2,1
41,10,2,1
41,11,2,1
41,12,2,1
41,13,2,1
41,32,3,1
41,39,1,1
41,40,1,1
41,42,0,1
41,44,2,1
41,48,3,1
41,56,1,1
41,58,2,1
41,59,2,1
41,62,2,1
41,65,2,1
41,68,2,1
41,162,0,1
41,168,0,1
41,179,1,1
42,0,4,1
42,0,5,1
42,9,0,1
42,9,2,1
42,10,2,1
42,11,2,1
42,12,2,1
42,13,2,1
42,14,0,1
42,17,0,1
42,25,0,1
42,33,3,1
42,34,0,1
42,36,3,1
42,38,0,1
42,41,1,1
42,43,1,1
42,44,2,1
42,45,0,1
42,49,3,1
42,58,2,1
42,59,2,1
42,62,2,1
42,65,2,1
42,68,2,1
42,83,0,1
42,114,3,1
42,124,0,1
42,130,0,1
42,138,0,1
42,161,1,1
43,0,4,1
43,0,5,1
43,9,2,1
43,10,2,1
43,11,2,1
43,12,2,1
43,13,2,1
43,35,3,1
43,38,1,1
43,42,0,1
43,44,2,1
43,58,2,1
43,59,2,1
43,62,2,1
43,65,2,1
43,68,2,1
43,162,0,1
43,163,1,1
43,167,1,1
43,168,0,1
44,0,4,1
44,0,5,1
44,2,3,1
44,9,1,1
44,13,0,1
44,38,3,1
44,39,3,1
44,40,3,1
44,41,3,1
44,42,3,1
44,43,3,1
44,50,2,1
44,62,0,1
44,65,1,1
44,161,3,1
44,162,3,1
44,163,3,1
44,164,3,1
45,0,4,1
45,0,5,1
45,8,1,1
45,9,3,1
45,13,1,1
45,16,1,1
45,24,1,1
45,33,1,1
45,38,2,1
45,42,1,1
45,46,0,1
45,49,1,1
45,74,1,1
45,114,1,1
45,129,1,1
45,130,2,1
45,137,1,1
45,138,3,1
45,167,2,1
46,0,4,1
46,0,5,1
46,10,3,1
46,39,2,1
46,45,1,1
46,47,0,1
46,48,0,1
46,51,0,1
46,80,1,1
46,81,0,1
46,96,2,1
46,155,3,1
46,173,3,1
46,177,0,1
46,183,0,1
47,0,4,1
47,0,5,1
47,11,3,1
47,40,2,1
47,46,1,1
47,47,0,1
47,47,1,1
47,48,0,1
47,51,0,1
47,53,1,1
47,76,1,1
47,81,0,1
47,91,2,1
47,156,3,1
47,171,3,1
47,172,3,1
47,176,1,1
47,177,0,1
47,183,0,1
47,185,1,1
48,0,4,1
48,0,5,1
48,12,3,1
48,41,2,1
48,46,1,1
48,47,1,1
48,49,0,1
48,53,1,1
48,76,1,1
48,77,0,1
48,92,2,1
48,157,3,1
48,170,3,1
48,176,1,1
48,185,1,1
49,0,4,1
49,0,5,1
49,9,0,1
49,13,3,1
49,14,0,1
49,17,0,1
49,25,0,1
49,34,0,1
49,38,0,1
49,42,2,1
49,45,0,1
49,48,1,1
49,83,0,1
49,124,0,1
49,129,2,1
49,130,0,1
49,137,3,1
49,138,0,1
49,168,2,1
50,0,4,1
50,0,5,1
50,15,2,1
50,20,1,1
50,24,0,1
50,25,1,1
50,26,0,1
50,35,2,1
50,44,3,1
50,60,2,1
50,67,2,1
50,139,3,1
50,144,0,1
50,149,1,1
50,182,2,1
51,0,4,1
51,0,5,1
51,11,3,1
51,46,1,1
51,47,1,1
51,52,0,1
51,53,1,1
51,54,2,1
51,76,1,1
51,97,2,1
51,156,3,1
51,165,0,1
51,171,3,1
51,172,3,1
51,176,1,1
51,185,1,1
52,0,4,1
52,0,5,1
52,11,3,1
52,51,1,1
52,53,0,1
52,55,2,1
52,156,3,1
52,171,3,1
52,172,3,1
53,0,4,1
53,0,5,1
53,11,3,1
53,47,0,1
53,48,0,1
53,51,0,1
53,52,1,1
53,56,2,1
53,81,0,1
53,90,2,1
53,156,3,1
53,166,1,1
53,171,3,1
53,172,3,1
53,177,0,1
53,183,0,1
54,0,4,1
54,0,5,1
54,14,2,1
54,34,2,1
54,39,1,1
54,40,1,1
54,51,3,1
54,55,0,1
54,56,1,1
54,63,2,1
54,66,2,1
54,81,3,1
54,98,0,1
54,179,1,1
55,0,4,1
55,0,5,1
55,15,2,1
55,35,2,1
55,52,3,1
55,54,1,1
55,56,0,1
55,60,2,1
55,67,2,1
55,90,0,1
55,97,1,1
55,182,2,1
56,0,4,1
56,0,5,1
56,16,2,1
56,33,2,1
56,40,0,1
56,41,0,1
56,53,3,1
56,54,0,1
56,55,1,1
56,61,2,1
56,64,2,1
56,76,3,1
56,89,1,1
56,180,0,1
57,0,1,1
57,0,4,1
57,0,5,1
57,1,3,1
57,8,3,1
57,28,3,1
57,58,0,1
57,59,0,1
57,69,0,1
57,71,2,1
57,74,3,1
57,179,3,1
57,186,2,1
58,0,4,1
58,0,5,1
58,2,3,1
58,38,3,1
58,39,3,1
58,40,3,1
58,41,3,1
58,42,3,1
58,43,3,1
58,57,1,1
58,58,0,1
58,58,1,1
58,59,0,1
58,68,1,1
58,69,0,1
58,72,2,1
58,161,3,1
58,162,3,1
58,163,3,1
58,164,3,1
58,187,2,1
59,0,4,1
59,0,5,1
59,2,3,1
59,13,0,1
59,38,3,1
59,39,3,1
59,40,3,1
59,41,3,1
59,42,3,1
59,43,3,1
59,57,1,1
59,58,1,1
59,62,0,1
59,68,1,1
59,73,2,1
59,161,3,1
59,162,3,1
59,163,3,1
59,164,3,1
60,0,4,1
60,0,5,1
60,4,3,1
60,14,1,1
60,15,3,1
60,50,3,1
60,55,3,1
60,61,0,1
60,63,1,1
60,75,2,1
60,89,3,1
60,98,3,1
60,111,1,1
61,0,4,1
61,0,5,1
61,5,3,1
61,11,0,1
61,12,0,1
61,16,3,1
61,24,3,1
61,56,3,1
61,60,1,1
61,66,0,1
61,76,2,1
61,171,0,1
61,182,1,1
61,185,2,1
62,0,4,1
62,0,5,1
62,2,3,1
62,12,1,1
62,38,3,1
62,39,3,1
62,40,3,1
62,41,3,1
62,42,3,1
62,43,3,1
62,44,1,1
62,59,1,1
62,63,0,1
62,65,0,1
62,77,2,1
62,144,2,1
62,161,3,1
62,162,3,1
62,163,3,1
62,164,3,1
62,170,1,1
63,0,4,1
63,0,5,1
63,3,3,1
63,14,3,1
63,15,0,1
63,25,3,1
63,54,3,1
63,60,0,1
63,62,1,1
63,64,1,1
63,75,0,1
63,78,2,1
63,89,0,1
63,111,2,1
64,0,4,1
64,0,5,1
64,5,3,1
64,15,1,1
64,16,3,1
64,24,3,1
64,56,3,1
64,63,0,1
64,65,0,1
64,67,1,1
64,79,2,1
64,82,1,1
64,98,1,1
64,101,2,1
65,0,4,1
65,0,5,1
65,2,3,1
65,10,0,1
65,38,3,1
65,39,3,1
65,40,3,1
65,41,3,1
65,42,3,1
65,43,3,1
65,44,0,1
65,62,1,1
65,64,1,1
65,68,0,1
65,80,2,1
65,149,2,1
65,161,3,1
65,162,3,1
65,163,3,1
65,164,3,1
65,173,0,1
66,0,4,1
66,0,5,1
66,3,3,1
66,10,1,1
66,11,1,1
66,14,3,1
66,25,3,1
66,54,3,1
66,61,1,1
66,67,0,1
66,81,2,1
66,172,1,1
66,182,0,1
66,183,2,1
67,0,4,1
67,0,5,1
67,4,3,1
67,15,3,1
67,16,0,1
67,50,3,1
67,55,3,1
67,64,0,1
67,66,1,1
67,82,2,1
67,89,3,1
67,98,3,1
67,101,0,1
68,0,4,1
68,0,5,1
68,2,3,1
68,9,1,1
68,38,3,1
68,39,3,1
68,40,3,1
68,41,3,1
68,42,3,1
68,43,3,1
68,58,0,1
68,59,0,1
68,65,1,1
68,69,0,1
68,84,2,1
68,161,3,1
68,162,3,1
68,163,3,1
68,164,3,1
69,0,4,1
69,0,5,1
69,6,3,1
69,17,3,1
69,37,3,1
69,57,1,1
69,58,1,1
69,68,1,1
69,70,0,1
69,83,3,1
69,85,2,1
69,180,3,1
69,188,2,1
70,0,0,1
70,0,4,1
70,0,5,1
70,7,3,1
70,18,3,1
70,69,1,1
70,86,2,1
70,181,3,1
70,189,2,1
71,0,1,1
71,0,4,1
71,0,5,1
71,31,2,1
71,57,3,1
71,72,0,1
71,73,0,1
71,85,0,1
71,87,2,1
71,102,2,1
71,103,2,1
71,104,2,1
71,105,2,1
71,106,2,1
71,107,2,1
71,108,2,1
71,109,2,1
71,110,2,1
71,112,2,1
71,117,0,1
71,122,0,1
71,135,2,1
71,136,2,1
71,139,2,1
71,140,2,1
71,141,2,1
71,142,2,1
71,150,0,1
71,155,2,1
71,156,2,1
71,157,2,1
71,158,2,1
71,159,2,1
72,0,1,1
72,0,4,1
72,0,5,1
72,31,2,1
72,58,3,1
72,71,1,1
72,72,0,1
72,72,1,1
72,73,0,1
72,84,1,1
72,85,0,1
72,87,2,1
72,102,2,1
72,103,2,1
72,104,2,1
72,105,2,1
72,106,2,1
72,107,2,1
72,108,2,1
72,109,2,1
72,110,2,1
72,112,2,1
72,116,1,1
72,117,0,1
72,121,1,1
